,תאריך ביקור,יישוב,Date,Time,Hour,x,y
1219,2022-08-04 10:19:00,הרצלייה,2022-08-04,10:19:00,10,184417.0,675211.0
1220,2022-08-04 11:10:00,ג'סר א-זרקא,2022-08-04,11:10:00,11,191963.0,715851.0
1221,2022-08-08 09:45:00,אור עקיבא,2022-08-08,09:45:00,9,192712.0,712692.0
1222,2022-08-08 10:03:00,חדרה,2022-08-08,10:03:00,10,192540.0,704671.0
1223,2022-08-08 10:25:00,חדרה,2022-08-08,10:25:00,10,192540.0,704671.0
1224,2022-08-09 09:11:00,ג'סר א-זרקא,2022-08-09,09:11:00,9,191963.0,715851.0
1225,2022-08-09 10:40:00,חדרה,2022-08-09,10:40:00,10,192540.0,704671.0
1226,2022-08-09 11:00:00,פרדס חנה-כרכור,2022-08-09,11:00:00,11,197945.0,708805.0
1227,2022-08-09 13:13:00,חדרה,2022-08-09,13:13:00,13,192540.0,704671.0
1228,2022-08-11 08:48:00,ג'סר א-זרקא,2022-08-11,08:48:00,8,191963.0,715851.0
1229,2022-08-11 08:48:00,ג'סר א-זרקא,2022-08-11,08:48:00,8,191963.0,715851.0
1230,2022-08-11 08:59:00,חדרה,2022-08-11,08:59:00,8,192540.0,704671.0
1231,2022-08-11 10:07:00,ג'סר א-זרקא,2022-08-11,10:07:00,10,191963.0,715851.0
1232,2022-08-11 11:15:00,חדרה,2022-08-11,11:15:00,11,192540.0,704671.0
1233,2022-08-15 09:01:00,פרדס חנה-כרכור,2022-08-15,09:01:00,9,197945.0,708805.0
1234,2022-08-15 10:07:00,פוריידיס,2022-08-15,10:07:00,10,195797.0,722658.0
1235,2022-09-01 10:24:00,אור עקיבא,2022-09-01,10:24:00,10,192712.0,712692.0
1236,2022-09-01 10:25:00,אור עקיבא,2022-09-01,10:25:00,10,192712.0,712692.0
1237,2022-09-05 09:24:00,ג'סר א-זרקא,2022-09-05,09:24:00,9,191963.0,715851.0
1238,2022-09-05 10:04:00,חדרה,2022-09-05,10:04:00,10,192540.0,704671.0
1239,2022-09-05 10:06:00,ג'סר א-זרקא,2022-09-05,10:06:00,10,191963.0,715851.0
1240,2022-09-06 10:17:00,באקה אל-גרביה,2022-09-06,10:17:00,10,204130.0,702898.0
1241,2022-09-06 10:29:00,ג'סר א-זרקא,2022-09-06,10:29:00,10,191963.0,715851.0
1242,2022-09-06 10:49:00,גן שמואל,2022-09-06,10:49:00,10,195584.0,706490.0
1243,2022-09-06 11:57:00,פרדס חנה-כרכור,2022-09-06,11:57:00,11,197945.0,708805.0
1244,2022-09-08 08:17:00,עין החורש,2022-09-08,08:17:00,8,194542.0,699149.0
1245,2022-09-08 08:25:00,עין החורש,2022-09-08,08:25:00,8,194542.0,699149.0
1246,2022-09-08 09:14:00,ערערה,2022-09-08,09:14:00,9,208681.0,711765.0
1247,2022-09-08 09:46:00,אור עקיבא,2022-09-08,09:46:00,9,192712.0,712692.0
1248,2022-09-08 10:09:00,נתניה,2022-09-08,10:09:00,10,187251.0,691401.0
1249,2022-09-08 11:09:00,חדרה,2022-09-08,11:09:00,11,192540.0,704671.0
1250,2022-09-12 08:59:00,אור עקיבא,2022-09-12,08:59:00,8,192712.0,712692.0
1251,2022-09-12 09:36:00,ג'סר א-זרקא,2022-09-12,09:36:00,9,191963.0,715851.0
1252,2022-09-12 09:41:00,פרדס חנה-כרכור,2022-09-12,09:41:00,9,197945.0,708805.0
1253,2022-09-12 10:12:00,חדרה,2022-09-12,10:12:00,10,192540.0,704671.0
1254,2022-09-13 08:51:00,חדרה,2022-09-13,08:51:00,8,192540.0,704671.0
1255,2022-09-13 08:57:00,חדרה,2022-09-13,08:57:00,8,192540.0,704671.0
1256,2022-09-13 10:05:00,חדרה,2022-09-13,10:05:00,10,192540.0,704671.0
1257,2022-09-13 10:07:00,חדרה,2022-09-13,10:07:00,10,192540.0,704671.0
1258,2022-09-15 09:12:00,חופית,2022-09-15,09:12:00,9,188374.0,699058.0
1259,2022-09-15 09:12:00,ג'סר א-זרקא,2022-09-15,09:12:00,9,191963.0,715851.0
1260,2022-09-15 09:52:00,ג'סר א-זרקא,2022-09-15,09:52:00,9,191963.0,715851.0
1261,2022-09-15 10:11:00,חדרה,2022-09-15,10:11:00,10,192540.0,704671.0
1262,2022-09-15 10:13:00,חדרה,2022-09-15,10:13:00,10,192540.0,704671.0
1263,2022-09-15 10:14:00,חדרה,2022-09-15,10:14:00,10,192540.0,704671.0
1264,2022-09-19 09:45:00,פוריידיס,2022-09-19,09:45:00,9,195797.0,722658.0
1265,2022-09-19 10:13:00,אביאל,2022-09-19,10:13:00,10,199615.0,715338.0
1266,2022-09-20 09:29:00,ג'סר א-זרקא,2022-09-20,09:29:00,9,191963.0,715851.0
1267,2022-09-20 10:24:00,גן שמואל,2022-09-20,10:24:00,10,195584.0,706490.0
1268,2022-09-20 10:39:00,חריש,2022-09-20,10:39:00,10,204728.0,707386.0
1269,2022-09-20 10:40:00,חריש,2022-09-20,10:40:00,10,204728.0,707386.0
1270,2022-09-20 12:50:00,חדרה,2022-09-20,12:50:00,12,192540.0,704671.0
1271,2022-09-22 09:02:00,רמת גן,2022-09-22,09:02:00,9,183556.0,664014.0
1272,2022-09-22 09:06:00,חדרה,2022-09-22,09:06:00,9,192540.0,704671.0
1273,2022-09-22 09:08:00,פרדס חנה-כרכור,2022-09-22,09:08:00,9,197945.0,708805.0
1274,2022-09-22 09:48:00,באקה אל-גרביה,2022-09-22,09:48:00,9,204130.0,702898.0
1275,2022-09-22 10:24:00,חדרה,2022-09-22,10:24:00,10,192540.0,704671.0
1276,2022-09-22 11:12:00,חדרה,2022-09-22,11:12:00,11,192540.0,704671.0
1277,2022-09-22 12:15:00,חדרה,2022-09-22,12:15:00,12,192540.0,704671.0
1278,2022-09-29 09:47:00,חדרה,2022-09-29,09:47:00,9,192540.0,704671.0
1279,2022-09-29 11:04:00,משמרות,2022-09-29,11:04:00,11,198767.0,710306.0
1280,2022-09-29 11:26:00,חריש,2022-09-29,11:26:00,11,204728.0,707386.0
1281,2022-10-03 08:58:00,פרדס חנה-כרכור,2022-10-03,08:58:00,8,197945.0,708805.0
1282,2022-10-03 09:37:00,פרדס חנה-כרכור,2022-10-03,09:37:00,9,197945.0,708805.0
1283,2022-10-06 09:16:00,ג'סר א-זרקא,2022-10-06,09:16:00,9,191963.0,715851.0
1284,2022-10-06 09:41:00,ג'סר א-זרקא,2022-10-06,09:41:00,9,191963.0,715851.0
1285,2022-10-06 09:41:00,ג'סר א-זרקא,2022-10-06,09:41:00,9,191963.0,715851.0
1286,2022-10-06 09:52:00,פרדס חנה-כרכור,2022-10-06,09:52:00,9,197945.0,708805.0
1287,2022-10-06 10:12:00,פרדס חנה-כרכור,2022-10-06,10:12:00,10,197945.0,708805.0
1288,2022-10-18 08:13:00,חדרה,2022-10-18,08:13:00,8,192540.0,704671.0
1289,2022-10-18 10:45:00,פרדס חנה-כרכור,2022-10-18,10:45:00,10,197945.0,708805.0
1290,2022-10-18 10:50:00,חריש,2022-10-18,10:50:00,10,204728.0,707386.0
1291,2022-10-18 11:12:00,קיסריה,2022-10-18,11:12:00,11,191618.0,712309.0
1292,2022-10-18 12:52:00,חדרה,2022-10-18,12:52:00,12,192540.0,704671.0
1293,2022-10-20 08:28:00,אור עקיבא,2022-10-20,08:28:00,8,192712.0,712692.0
1294,2022-10-20 09:56:00,חדרה,2022-10-20,09:56:00,9,192540.0,704671.0
1295,2022-10-20 10:19:00,מייסר,2022-10-20,10:19:00,10,204169.0,705643.0
1296,2022-10-20 11:04:00,ג'סר א-זרקא,2022-10-20,11:04:00,11,191963.0,715851.0
1297,2022-10-24 09:38:00,ג'סר א-זרקא,2022-10-24,09:38:00,9,191963.0,715851.0
1298,2022-10-24 10:00:00,חדרה,2022-10-24,10:00:00,10,192540.0,704671.0
1299,2022-10-24 10:03:00,ג'סר א-זרקא,2022-10-24,10:03:00,10,191963.0,715851.0
1300,2022-10-24 10:43:00,חדרה,2022-10-24,10:43:00,10,192540.0,704671.0
1301,2022-10-25 09:10:00,חדרה,2022-10-25,09:10:00,9,192540.0,704671.0
1302,2022-10-25 09:31:00,חדרה,2022-10-25,09:31:00,9,192540.0,704671.0
1303,2022-10-25 09:38:00,נתניה,2022-10-25,09:38:00,9,187251.0,691401.0
1304,2022-10-25 09:45:00,ג'סר א-זרקא,2022-10-25,09:45:00,9,191963.0,715851.0
1305,2022-10-27 09:16:00,ג'סר א-זרקא,2022-10-27,09:16:00,9,191963.0,715851.0
1306,2022-10-27 09:36:00,פרדס חנה-כרכור,2022-10-27,09:36:00,9,197945.0,708805.0
1307,2022-10-27 09:39:00,פרדס חנה-כרכור,2022-10-27,09:39:00,9,197945.0,708805.0
1308,2022-10-27 10:52:00,אור עקיבא,2022-10-27,10:52:00,10,192712.0,712692.0
1309,2022-10-27 11:20:00,אור עקיבא,2022-10-27,11:20:00,11,192712.0,712692.0
1310,2022-10-31 08:52:00,ג'סר א-זרקא,2022-10-31,08:52:00,8,191963.0,715851.0
1311,2022-10-31 09:15:00,חריש,2022-10-31,09:15:00,9,204728.0,707386.0
1312,2022-10-31 09:47:00,פרדס חנה-כרכור,2022-10-31,09:47:00,9,197945.0,708805.0
1313,2022-11-03 09:01:00,כפר קרע,2022-11-03,09:01:00,9,205020.0,712373.0
1314,2022-11-03 09:38:00,חדרה,2022-11-03,09:38:00,9,192540.0,704671.0
1315,2022-11-03 09:39:00,חדרה,2022-11-03,09:39:00,9,192540.0,704671.0
1316,2022-11-03 09:45:00,ג'סר א-זרקא,2022-11-03,09:45:00,9,191963.0,715851.0
1317,2022-11-03 09:50:00,פרדס חנה-כרכור,2022-11-03,09:50:00,9,197945.0,708805.0
1318,2022-11-03 11:15:00,באקה אל-גרביה,2022-11-03,11:15:00,11,204130.0,702898.0
1319,2022-11-03 12:36:00,חדרה,2022-11-03,12:36:00,12,192540.0,704671.0
1320,2022-11-07 10:01:00,ג'סר א-זרקא,2022-11-07,10:01:00,10,191963.0,715851.0
1321,2022-11-07 10:05:00,אליכין,2022-11-07,10:05:00,10,193179.0,701567.0
1322,2022-11-08 10:22:00,פרדס חנה-כרכור,2022-11-08,10:22:00,10,197945.0,708805.0
1323,2022-11-08 10:24:00,חדרה,2022-11-08,10:24:00,10,192540.0,704671.0
1324,2022-11-08 10:49:00,ג'סר א-זרקא,2022-11-08,10:49:00,10,191963.0,715851.0
1325,2022-11-10 09:17:00,בנימינה-גבעת עדה,2022-11-10,09:17:00,9,196683.0,714176.0
1326,2022-11-10 09:46:00,חדרה,2022-11-10,09:46:00,9,192540.0,704671.0
1327,2022-11-10 10:00:00,ג'סר א-זרקא,2022-11-10,10:00:00,10,191963.0,715851.0
1328,2022-11-10 10:45:00,באקה אל-גרביה,2022-11-10,10:45:00,10,204130.0,702898.0
1329,2022-11-15 08:59:00,חדרה,2022-11-15,08:59:00,8,192540.0,704671.0
1330,2022-11-15 09:09:00,ג'סר א-זרקא,2022-11-15,09:09:00,9,191963.0,715851.0
1331,2022-11-15 09:36:00,חריש,2022-11-15,09:36:00,9,204728.0,707386.0
1332,2022-11-15 10:39:00,פרדס חנה-כרכור,2022-11-15,10:39:00,10,197945.0,708805.0
1333,2022-11-17 08:29:00,ג'סר א-זרקא,2022-11-17,08:29:00,8,191963.0,715851.0
1334,2022-11-17 09:12:00,חדרה,2022-11-17,09:12:00,9,192540.0,704671.0
1335,2022-11-17 09:35:00,חדרה,2022-11-17,09:35:00,9,192540.0,704671.0
1336,2022-11-17 10:00:00,אור עקיבא,2022-11-17,10:00:00,10,192712.0,712692.0
1337,2022-11-17 10:48:00,מייסר,2022-11-17,10:48:00,10,204169.0,705643.0
1338,2022-11-21 09:33:00,פרדס חנה-כרכור,2022-11-21,09:33:00,9,197945.0,708805.0
1339,2022-11-21 10:31:00,חדרה,2022-11-21,10:31:00,10,192540.0,704671.0
1340,2022-11-22 08:56:00,חדרה,2022-11-22,08:56:00,8,192540.0,704671.0
1341,2022-11-22 09:00:00,חדרה,2022-11-22,09:00:00,9,192540.0,704671.0
1342,2022-11-22 09:42:00,חדרה,2022-11-22,09:42:00,9,192540.0,704671.0
1343,2022-11-22 11:19:00,זכרון יעקב,2022-11-22,11:19:00,11,195812.0,719605.0
1344,2022-11-22 11:30:00,מאור,2022-11-22,11:30:00,11,200797.0,703411.0
1345,2022-11-22 12:03:00,חדרה,2022-11-22,12:03:00,12,192540.0,704671.0
1346,2022-11-24 09:03:00,חדרה,2022-11-24,09:03:00,9,192540.0,704671.0
1347,2022-11-24 09:52:00,ג'סר א-זרקא,2022-11-24,09:52:00,9,191963.0,715851.0
1348,2022-11-24 11:03:00,בנימינה-גבעת עדה,2022-11-24,11:03:00,11,196683.0,714176.0
1349,2022-11-24 12:05:00,חדרה,2022-11-24,12:05:00,12,192540.0,704671.0
1350,2022-11-28 09:19:00,חריש,2022-11-28,09:19:00,9,204728.0,707386.0
1351,2022-11-28 09:26:00,בנימינה-גבעת עדה,2022-11-28,09:26:00,9,196683.0,714176.0
1352,2022-11-28 09:26:00,ג'סר א-זרקא,2022-11-28,09:26:00,9,191963.0,715851.0
1353,2022-11-28 09:36:00,באקה אל-גרביה,2022-11-28,09:36:00,9,204130.0,702898.0
1354,2022-11-28 10:48:00,אור עקיבא,2022-11-28,10:48:00,10,192712.0,712692.0
1355,2022-11-28 11:02:00,ג'ת,2022-11-28,11:02:00,11,203558.0,700670.0
1356,2022-11-29 10:12:00,ג'סר א-זרקא,2022-11-29,10:12:00,10,191963.0,715851.0
1357,2022-11-29 10:14:00,ג'סר א-זרקא,2022-11-29,10:14:00,10,191963.0,715851.0
1358,2022-11-29 10:15:00,ג'סר א-זרקא,2022-11-29,10:15:00,10,191963.0,715851.0
1359,2022-11-29 11:04:00,זכרון יעקב,2022-11-29,11:04:00,11,195812.0,719605.0
1360,2022-11-29 11:28:00,גן שמואל,2022-11-29,11:28:00,11,195584.0,706490.0
1361,2022-11-29 11:40:00,מאור,2022-11-29,11:40:00,11,200797.0,703411.0
1362,2022-12-01 09:44:00,חריש,2022-12-01,09:44:00,9,204728.0,707386.0
1363,2022-12-01 10:43:00,חדרה,2022-12-01,10:43:00,10,192540.0,704671.0
1364,2022-12-01 10:53:00,ג'סר א-זרקא,2022-12-01,10:53:00,10,191963.0,715851.0
1365,2022-12-01 10:55:00,חדרה,2022-12-01,10:55:00,10,192540.0,704671.0
1366,2022-12-05 08:52:00,ג'סר א-זרקא,2022-12-05,08:52:00,8,191963.0,715851.0
1367,2022-12-05 09:49:00,אור עקיבא,2022-12-05,09:49:00,9,192712.0,712692.0
1368,2022-12-05 10:00:00,פוריידיס,2022-12-05,10:00:00,10,195797.0,722658.0
1369,2022-12-05 10:03:00,שקד,2022-12-05,10:03:00,10,216097.0,708807.0
1370,2022-12-05 10:25:00,אליכין,2022-12-05,10:25:00,10,193179.0,701567.0
1371,2022-12-05 10:57:00,חדרה,2022-12-05,10:57:00,10,192540.0,704671.0
1372,2022-12-06 10:01:00,ערערה,2022-12-06,10:01:00,10,208681.0,711765.0
1373,2022-12-06 10:03:00,ערערה,2022-12-06,10:03:00,10,208681.0,711765.0
1374,2022-12-06 10:05:00,חדרה,2022-12-06,10:05:00,10,192540.0,704671.0
1375,2022-12-06 10:31:00,נתניה,2022-12-06,10:31:00,10,187251.0,691401.0
1376,2022-12-06 11:03:00,חדרה,2022-12-06,11:03:00,11,192540.0,704671.0
1377,2022-12-06 11:04:00,פרדס חנה-כרכור,2022-12-06,11:04:00,11,197945.0,708805.0
1378,2022-12-06 11:24:00,נתניה,2022-12-06,11:24:00,11,187251.0,691401.0
1379,2022-12-06 11:56:00,ג'סר א-זרקא,2022-12-06,11:56:00,11,191963.0,715851.0
1380,2022-12-06 12:29:00,חדרה,2022-12-06,12:29:00,12,192540.0,704671.0
1381,2022-12-12 08:51:00,ג'סר א-זרקא,2022-12-12,08:51:00,8,191963.0,715851.0
1382,2022-12-12 09:30:00,כפר קרע,2022-12-12,09:30:00,9,205020.0,712373.0
1383,2022-12-12 09:42:00,מענית,2022-12-12,09:42:00,9,202803.0,706977.0
1384,2022-12-12 10:13:00,חדרה,2022-12-12,10:13:00,10,192540.0,704671.0
1385,2022-12-12 10:14:00,חדרה,2022-12-12,10:14:00,10,192540.0,704671.0
1386,2022-12-13 08:56:00,חדרה,2022-12-13,08:56:00,8,192540.0,704671.0
1387,2022-12-13 09:21:00,פרדס חנה-כרכור,2022-12-13,09:21:00,9,197945.0,708805.0
1388,2022-12-13 10:56:00,פרדס חנה-כרכור,2022-12-13,10:56:00,10,197945.0,708805.0
1389,2022-12-13 11:19:00,חדרה,2022-12-13,11:19:00,11,192540.0,704671.0
1390,2022-12-13 11:44:00,ג'סר א-זרקא,2022-12-13,11:44:00,11,191963.0,715851.0
1391,2022-12-13 13:25:00,נתניה,2022-12-13,13:25:00,13,187251.0,691401.0
1392,2022-12-15 09:00:00,ג'סר א-זרקא,2022-12-15,09:00:00,9,191963.0,715851.0
1393,2022-12-15 10:22:00,פרדס חנה-כרכור,2022-12-15,10:22:00,10,197945.0,708805.0
1394,2022-12-15 10:48:00,אור עקיבא,2022-12-15,10:48:00,10,192712.0,712692.0
1395,2022-12-15 10:51:00,באקה אל-גרביה,2022-12-15,10:51:00,10,204130.0,702898.0
1396,2022-12-19 09:03:00,חדרה,2022-12-19,09:03:00,9,192540.0,704671.0
1397,2022-12-19 10:01:00,פוריידיס,2022-12-19,10:01:00,10,195797.0,722658.0
1398,2022-12-19 10:41:00,אליכין,2022-12-19,10:41:00,10,193179.0,701567.0
1399,2022-12-20 08:40:00,חדרה,2022-12-20,08:40:00,8,192540.0,704671.0
1400,2022-12-20 08:41:00,חדרה,2022-12-20,08:41:00,8,192540.0,704671.0
1401,2022-12-20 09:47:00,פרדס חנה-כרכור,2022-12-20,09:47:00,9,197945.0,708805.0
1402,2022-12-20 10:04:00,חדרה,2022-12-20,10:04:00,10,192540.0,704671.0
1403,2022-12-20 10:41:00,חדרה,2022-12-20,10:41:00,10,192540.0,704671.0
1404,2022-12-20 10:43:00,חדרה,2022-12-20,10:43:00,10,192540.0,704671.0
1405,2022-12-20 11:05:00,באקה אל-גרביה,2022-12-20,11:05:00,11,204130.0,702898.0
1406,2022-12-20 11:35:00,חדרה,2022-12-20,11:35:00,11,192540.0,704671.0
1407,2022-12-22 09:28:00,חדרה,2022-12-22,09:28:00,9,192540.0,704671.0
1408,2022-12-22 09:42:00,חדרה,2022-12-22,09:42:00,9,192540.0,704671.0
1409,2022-12-22 10:30:00,חדרה,2022-12-22,10:30:00,10,192540.0,704671.0
1410,2022-12-22 11:14:00,חדרה,2022-12-22,11:14:00,11,192540.0,704671.0
1411,2022-12-22 11:15:00,חדרה,2022-12-22,11:15:00,11,192540.0,704671.0
1412,2022-12-27 09:45:00,עין כרמל,2022-12-27,09:45:00,9,195853.0,731453.0
1413,2022-12-27 10:20:00,ג'סר א-זרקא,2022-12-27,10:20:00,10,191963.0,715851.0
1414,2022-12-29 09:23:00,גבעת חיים (איחוד),2022-12-29,09:23:00,9,193839.0,700642.0
1415,2022-12-29 09:34:00,חדרה,2022-12-29,09:34:00,9,192540.0,704671.0
1416,2022-12-29 10:51:00,ערערה,2022-12-29,10:51:00,10,208681.0,711765.0
1417,2022-12-29 10:59:00,פרדס חנה-כרכור,2022-12-29,10:59:00,10,197945.0,708805.0
1418,2022-12-29 11:00:00,פרדס חנה-כרכור,2022-12-29,11:00:00,11,197945.0,708805.0
1419,2023-01-02 08:57:00,חדרה,2023-01-02,08:57:00,8,192540.0,704671.0
1420,2023-01-02 09:56:00,חריש,2023-01-02,09:56:00,9,204728.0,707386.0
1421,2023-01-02 11:13:00,אום אל-פחם,2023-01-02,11:13:00,11,214505.0,714034.0
1422,2023-01-03 07:55:00,חריש,2023-01-03,07:55:00,7,204728.0,707386.0
1423,2023-01-03 10:00:00,חדרה,2023-01-03,10:00:00,10,192540.0,704671.0
1424,2023-01-03 10:09:00,ג'ת,2023-01-03,10:09:00,10,203558.0,700670.0
1425,2023-01-03 10:51:00,חדרה,2023-01-03,10:51:00,10,192540.0,704671.0
1426,2023-01-03 11:03:00,חדרה,2023-01-03,11:03:00,11,192540.0,704671.0
1427,2023-01-05 09:01:00,גן שמואל,2023-01-05,09:01:00,9,195584.0,706490.0
1428,2023-01-05 09:17:00,ג'סר א-זרקא,2023-01-05,09:17:00,9,191963.0,715851.0
1429,2023-01-05 09:52:00,ג'ת,2023-01-05,09:52:00,9,203558.0,700670.0
1430,2023-01-05 10:22:00,בנימינה-גבעת עדה,2023-01-05,10:22:00,10,196683.0,714176.0
1431,2023-01-05 11:09:00,חדרה,2023-01-05,11:09:00,11,192540.0,704671.0
1432,2023-01-05 11:09:00,חדרה,2023-01-05,11:09:00,11,192540.0,704671.0
1433,2023-01-05 11:10:00,חדרה,2023-01-05,11:10:00,11,192540.0,704671.0
1434,2023-01-09 09:44:00,חדרה,2023-01-09,09:44:00,9,192540.0,704671.0
1435,2023-01-09 10:07:00,מעגן מיכאל,2023-01-09,10:07:00,10,192339.0,718008.0
1436,2023-01-09 10:33:00,אור עקיבא,2023-01-09,10:33:00,10,192712.0,712692.0
1437,2023-01-09 10:50:00,פוריידיס,2023-01-09,10:50:00,10,195797.0,722658.0
1438,2023-01-10 08:47:00,חדרה,2023-01-10,08:47:00,8,192540.0,704671.0
1439,2023-01-10 10:22:00,ג'סר א-זרקא,2023-01-10,10:22:00,10,191963.0,715851.0
1440,2023-01-10 10:45:00,חדרה,2023-01-10,10:45:00,10,192540.0,704671.0
1441,2023-01-12 09:24:00,מעגן מיכאל,2023-01-12,09:24:00,9,192339.0,718008.0
1442,2023-01-12 09:43:00,אור עקיבא,2023-01-12,09:43:00,9,192712.0,712692.0
1443,2023-01-12 10:07:00,ג'סר א-זרקא,2023-01-12,10:07:00,10,191963.0,715851.0
1444,2023-01-12 10:08:00,ג'סר א-זרקא,2023-01-12,10:08:00,10,191963.0,715851.0
1445,2023-01-12 10:22:00,באקה אל-גרביה,2023-01-12,10:22:00,10,204130.0,702898.0
1446,2023-01-16 08:49:00,אור עקיבא,2023-01-16,08:49:00,8,192712.0,712692.0
1447,2023-01-16 09:10:00,זכרון יעקב,2023-01-16,09:10:00,9,195812.0,719605.0
1448,2023-01-17 08:52:00,חריש,2023-01-17,08:52:00,8,204728.0,707386.0
1449,2023-01-17 09:23:00,ג'סר א-זרקא,2023-01-17,09:23:00,9,191963.0,715851.0
1450,2023-01-17 10:08:00,חדרה,2023-01-17,10:08:00,10,192540.0,704671.0
1451,2023-01-17 10:17:00,אביאל,2023-01-17,10:17:00,10,199615.0,715338.0
1452,2023-01-17 10:24:00,ג'סר א-זרקא,2023-01-17,10:24:00,10,191963.0,715851.0
1453,2023-01-17 11:21:00,ג'סר א-זרקא,2023-01-17,11:21:00,11,191963.0,715851.0
1454,2023-01-19 08:39:00,פרדס חנה-כרכור,2023-01-19,08:39:00,8,197945.0,708805.0
1455,2023-01-19 09:12:00,חדרה,2023-01-19,09:12:00,9,192540.0,704671.0
1456,2023-01-19 09:31:00,כפר ויתקין,2023-01-19,09:31:00,9,188721.0,698680.0
1457,2023-01-19 09:58:00,בנימינה-גבעת עדה,2023-01-19,09:58:00,9,196683.0,714176.0
1458,2023-01-19 10:31:00,ג'סר א-זרקא,2023-01-19,10:31:00,10,191963.0,715851.0
1459,2023-01-19 11:12:00,באקה אל-גרביה,2023-01-19,11:12:00,11,204130.0,702898.0
1460,2023-01-24 09:48:00,ג'סר א-זרקא,2023-01-24,09:48:00,9,191963.0,715851.0
1461,2023-01-24 10:31:00,חדרה,2023-01-24,10:31:00,10,192540.0,704671.0
1462,2023-01-24 11:45:00,חדרה,2023-01-24,11:45:00,11,192540.0,704671.0
1463,2023-01-24 11:55:00,חריש,2023-01-24,11:55:00,11,204728.0,707386.0
1464,2023-01-26 10:36:00,ג'סר א-זרקא,2023-01-26,10:36:00,10,191963.0,715851.0
1465,2023-01-26 11:10:00,בנימינה-גבעת עדה,2023-01-26,11:10:00,11,196683.0,714176.0
1466,2023-01-30 09:57:00,חדרה,2023-01-30,09:57:00,9,192540.0,704671.0
1467,2023-01-30 10:55:00,ג'סר א-זרקא,2023-01-30,10:55:00,10,191963.0,715851.0
1468,2023-01-31 09:42:00,חדרה,2023-01-31,09:42:00,9,192540.0,704671.0
1469,2023-01-31 12:54:00,פרדס חנה-כרכור,2023-01-31,12:54:00,12,197945.0,708805.0
1470,2023-02-02 09:59:00,ג'סר א-זרקא,2023-02-02,09:59:00,9,191963.0,715851.0
1471,2023-02-02 10:06:00,ג'סר א-זרקא,2023-02-02,10:06:00,10,191963.0,715851.0
1472,2023-02-02 10:29:00,פרדס חנה-כרכור,2023-02-02,10:29:00,10,197945.0,708805.0
1473,2023-02-07 08:27:00,ג'סר א-זרקא,2023-02-07,08:27:00,8,191963.0,715851.0
1474,2023-02-07 08:57:00,חדרה,2023-02-07,08:57:00,8,192540.0,704671.0
1475,2023-02-07 10:11:00,חדרה,2023-02-07,10:11:00,10,192540.0,704671.0
1476,2023-02-07 10:45:00,ג'סר א-זרקא,2023-02-07,10:45:00,10,191963.0,715851.0
1477,2023-02-07 10:58:00,חדרה,2023-02-07,10:58:00,10,192540.0,704671.0
1478,2023-02-09 09:21:00,חריש,2023-02-09,09:21:00,9,204728.0,707386.0
1479,2023-02-09 09:28:00,חדרה,2023-02-09,09:28:00,9,192540.0,704671.0
1480,2023-02-09 10:02:00,נתניה,2023-02-09,10:02:00,10,187251.0,691401.0
1481,2023-02-09 10:26:00,פרדס חנה-כרכור,2023-02-09,10:26:00,10,197945.0,708805.0
1482,2023-02-09 11:22:00,חדרה,2023-02-09,11:22:00,11,192540.0,704671.0
1483,2023-02-13 09:37:00,אליכין,2023-02-13,09:37:00,9,193179.0,701567.0
1484,2023-02-13 09:39:00,ג'סר א-זרקא,2023-02-13,09:39:00,9,191963.0,715851.0
1485,2023-02-13 10:35:00,ג'סר א-זרקא,2023-02-13,10:35:00,10,191963.0,715851.0
1486,2023-02-14 10:19:00,חדרה,2023-02-14,10:19:00,10,192540.0,704671.0
1487,2023-02-16 10:06:00,ג'סר א-זרקא,2023-02-16,10:06:00,10,191963.0,715851.0
1488,2023-02-16 10:07:00,ג'סר א-זרקא,2023-02-16,10:07:00,10,191963.0,715851.0
1489,2023-02-16 10:44:00,חדרה,2023-02-16,10:44:00,10,192540.0,704671.0
1490,2023-02-20 10:44:00,חדרה,2023-02-20,10:44:00,10,192540.0,704671.0
1491,2023-02-20 10:45:00,חדרה,2023-02-20,10:45:00,10,192540.0,704671.0
1492,2023-02-20 10:48:00,נחשולים,2023-02-20,10:48:00,10,192833.0,724390.0
1493,2023-02-21 09:36:00,חדרה,2023-02-21,09:36:00,9,192540.0,704671.0
1494,2023-02-21 09:36:00,ג'סר א-זרקא,2023-02-21,09:36:00,9,191963.0,715851.0
1495,2023-02-21 10:01:00,ערערה,2023-02-21,10:01:00,10,208681.0,711765.0
1496,2023-02-21 10:33:00,פרדס חנה-כרכור,2023-02-21,10:33:00,10,197945.0,708805.0
1497,2023-02-21 10:52:00,זמר,2023-02-21,10:52:00,10,203505.0,696817.0
1498,2023-02-21 10:53:00,זמר,2023-02-21,10:53:00,10,203505.0,696817.0
1499,2023-02-21 11:05:00,כפר סבא,2023-02-21,11:05:00,11,191952.0,676448.0
1500,2023-02-21 11:07:00,ג'סר א-זרקא,2023-02-21,11:07:00,11,191963.0,715851.0
1501,2023-02-23 09:10:00,בנימינה-גבעת עדה,2023-02-23,09:10:00,9,196683.0,714176.0
1502,2023-02-23 10:05:00,חדרה,2023-02-23,10:05:00,10,192540.0,704671.0
